"id";"creator";"collection";"resource_type";"conservation_institution";"contributor";"archival_reference";"Date";"extent";"ornamental_motif";"folio";"related_dataset_id";"incipit";"inscription";"source";"files";"note";"timel_nature_place";"timel_object_architecture";"timel_character";"timel_subject";"timel_thema";"place_geonames_id";"title"
"REG_02535";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Marge";"1R";"REG_02530|REG_02534";;;;"reginenses/REG_02530.tif|reginenses/REG_02531.tif|reginenses/REG_02532.tif|reginenses/REG_02533.tif|reginenses/REG_02534.tif|reginenses/REG_02535.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dzl7mvhj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqscor5q|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-zh6hypif|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-59lgwa9m";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-fcdsbjnr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iganrttd|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-q47bbhwr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-c6m6khgv|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-2b8xmpjy";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-l842tt9k|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-gb9xzs44|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-hseqxbxc";2995916;"De monastica conversatione"
"REG_02538";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Lettre historiée|Végétal|Zoomorphe";"1V";"REG_02537|REG_02536";;;;"reginenses/REG_02536.tif|reginenses/REG_02537.tif|reginenses/REG_02538.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kancnlxz";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ud7nglnr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ovvtgfbh";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-zdcg2u42|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx";2995916;"De monastica conversatione"
"REG_02542";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Marge|Végétal|Zoomorphe";"11V";"REG_02539";;;;"reginenses/REG_02539.tif|reginenses/REG_02540.tif|reginenses/REG_02541.tif|reginenses/REG_02542.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dzl7mvhj";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-brqtzl8a";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx";2995916;"De monastica conversatione"
"REG_02546";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Marge|Zoomorphe|Végétal";"121R";"REG_02543";;;;"reginenses/REG_02543.tif|reginenses/REG_02544.tif|reginenses/REG_02545.tif|reginenses/REG_02546.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqscor5q|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dzl7mvhj|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-qj2ns7xh";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-4a7uh6qs";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx";2995916;"De monastica conversatione"
"REG_02549";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Lettre historiée|Végétal|Marge|Zoomorphe";"143V";"REG_02547|REG_02548";;;;"reginenses/REG_02547.tif|reginenses/REG_02548.tif|reginenses/REG_02549.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqscor5q|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-kancnlxz";;;;;2995916;"De monastica conversatione"
"REG_02552";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Lettre historiée|Végétal|Marge|Zoomorphe";"148R";"REG_02550|REG_02551";;;;"reginenses/REG_02550.tif|reginenses/REG_02551.tif|reginenses/REG_02552.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqscor5q";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx";2995916;"De monastica conversatione"
"REG_02556";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Marge|Zoomorphe|Végétal";"160R";"REG_02553";;;;"reginenses/REG_02553.tif|reginenses/REG_02554.tif|reginenses/REG_02555.tif|reginenses/REG_02556.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqscor5q";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-zdcg2u42";2995916;"De monastica conversatione"
"REG_02559";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Lettre historiée|Marge|Zoomorphe|Végétal";"165R";"REG_02558|REG_02557";;;;"reginenses/REG_02557.tif|reginenses/REG_02558.tif|reginenses/REG_02559.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqscor5q|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dzl7mvhj";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx";2995916;"De monastica conversatione"
"REG_02561";"gahom";"REG. LAT. 127";"images_fixes|enluminures";"vatican";;"REG. LAT. 127";"1361/1367";"380X275";"Lettre historiée|Marge|Végétal";"179V";"REG_02560";;;;"reginenses/REG_02560.tif|reginenses/REG_02561.tif";;;;;;;2995916;"De monastica conversatione"
"REG_02564";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Végétal";"1R";"REG_02563";;;;"reginenses/REG_02563.tif|reginenses/REG_02564.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-xzwrkcep|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-havgveuu";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-tdg3ctxz|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bbcxqwen";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-iv4xh9vr|http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-ekj5fmyx";3175395;"De civitate dei Augustinus"
"REG_02566";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Végétal";"20R";"REG_02565";;;;"reginenses/REG_02565.tif|reginenses/REG_02566.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-l2zebbrf";;;;3175395;"De civitate dei Augustinus"
"REG_02568";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Végétal";"53V";"REG_02567";;;;"reginenses/REG_02567.tif|reginenses/REG_02568.tif";;;;;;;3175395;"De civitate dei Augustinus"
"REG_02570";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Végétal";"69V";"REG_02569";;;;"reginenses/REG_02569.tif|reginenses/REG_02570.tif";;;;;;;3175395;"De civitate dei Augustinus"
"REG_02572";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Végétal";"135R";"REG_02571";;;;"reginenses/REG_02571.tif|reginenses/REG_02572.tif";;;;;;;3175395;"De civitate dei Augustinus"
"REG_02574";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Végétal";"200V";"REG_02573";;;;"reginenses/REG_02573.tif|reginenses/REG_02574.tif";;;;;;;3175395;"De civitate dei Augustinus"
"REG_02576";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Végétal";"256V";"REG_02575";;;;"reginenses/REG_02575.tif|reginenses/REG_02576.tif";;;;;;;3175395;"De civitate dei Augustinus"
"REG_02578";"gahom";"REG. LAT. 128";"images_fixes|enluminures";"vatican";;"REG. LAT. 128";1483;"395X272";"Lettre ornée|Zoomorphe|Végétal|Anthropomorphe";"333V";"REG_02577";;;;"reginenses/REG_02577.tif|reginenses/REG_02578.tif";;;;;;;3175395;"De civitate dei Augustinus"
"REG_02581";"gahom";"REG. LAT. 131";"images_fixes|enluminures";"vatican";;"REG. LAT. 131";"0800/0849";"292X190";"Lettre ornée|Végétal";"43R";"REG_02580";;;;"reginenses/REG_02580.tif|reginenses/REG_02581.tif";;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pmym9cry";"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wqg2nktt";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-gb9xzs44";3017382;"Gallicanarum homeliarum corpus"
"REG_02584";"gahom";"REG. LAT. 132";"images_fixes|enluminures";"vatican";;"REG. LAT. 132";1346;"297X193";"Lettre ornée|Géométrique";"49R";"REG_02583";;;;"reginenses/REG_02583.tif|reginenses/REG_02584.tif";;;;;;;3078198;"Enchiridion super apocalypsim Joachim de Flora"
"REG_02586";"gahom";"REG. LAT. 132";"images_fixes|enluminures";"vatican";;"REG. LAT. 132";1346;"297X193";"Lettre ornée|Filigrane";"58V";"REG_02585";;;;"reginenses/REG_02585.tif|reginenses/REG_02586.tif";;;;;;;3078198;"Enchiridion super apocalypsim Joachim de Flora"
"REG_02589";"gahom";"REG. LAT. 133";"images_fixes|enluminures";"vatican";;"REG. LAT. 133";"0840/0850";"298X200";"Lettre ornée|Zoomorphe|Végétal";"41V";"REG_02588";;;;"reginenses/REG_02588.tif|reginenses/REG_02589.tif";;;;;;;3017382;"Opera / De sancto Athanasio Lucifer Calaritanus"
"REG_02591";"gahom";"REG. LAT. 133";"images_fixes|enluminures";"vatican";;"REG. LAT. 133";"0840/0850";"298X200";"Lettre ornée|Végétal";"72V";"REG_02590";;;;"reginenses/REG_02590.tif|reginenses/REG_02591.tif";;;;;;;3017382;"Opera / De regibus apostaticis Lucifer Calaritanus"
"REG_02595";"gahom";"REG. LAT. 134";"images_fixes|enluminures";"vatican";;"REG. LAT. 134";"1250/1299";"295X210";"Lettre ornée";"29R";"REG_02593";;;;"reginenses/REG_02593.tif|reginenses/REG_02594.tif|reginenses/REG_02595.tif";;;;;;;2974389;"Recueil / Varia poemata Bernardus"
"REG_02598";"gahom";"REG. LAT. 134";"images_fixes|enluminures";"vatican";;"REG. LAT. 134";"1250/1299";"295X210";"Lettre ornée|Filigrane";"40R";"REG_02596";;;;"reginenses/REG_02596.tif|reginenses/REG_02597.tif|reginenses/REG_02598.tif";;;;;;;2974389;"Recueil / Varia poemata Bernardus"
"REG_02601";"gahom";"REG. LAT. 135";"images_fixes|enluminures";"vatican";;"REG. LAT. 135";"1200/1299";"292X200";"Lettre ornée|Filigrane";"43R";"REG_02600";;;;"reginenses/REG_02600.tif|reginenses/REG_02601.tif";;;;;;;3017382;"Recueil de deux parties / De vera et falsa paenitentia Augustinus Pseudo"
"REG_02603";"gahom";"REG. LAT. 135";"images_fixes|enluminures";"vatican";;"REG. LAT. 135";"1200/1299";"292X200";"Lettre ornée|Végétal";"50R";"REG_02602";;;;"reginenses/REG_02602.tif|reginenses/REG_02603.tif";;;;;;;3017382;"Recueil de 2 parties / Quaestiones in epistulas s. Pauli Hugo de Sancto Victore Pseudo"
"REG_02606";"gahom";"REG. LAT. 137";"images_fixes|enluminures";"vatican";;"REG. LAT. 137";"1300/1399";"297X210";"Lettre ornée|Filigrane";"1R";"REG_02605";;;;"reginenses/REG_02605.tif|reginenses/REG_02606.tif";;;;;;;3017382;"Epistulae etymologiae extraits Isidorus"
"REG_02609";"gahom";"REG. LAT. 139";"images_fixes|enluminures";"vatican";;"REG. LAT. 139";"1150/1199";"285X206";"Lettre ornée|Zoomorphe";"3V";"REG_02608";;;;"reginenses/REG_02608.tif|reginenses/REG_02609.tif";;;;;;;3017382;"Sermones Léon le grand saint"
"REG_02611";"gahom";"REG. LAT. 139";"images_fixes|enluminures";"vatican";;"REG. LAT. 139";"1150/1199";"285X206";"Lettre ornée|Végétal";"82V";"REG_02610";;;;"reginenses/REG_02610.tif|reginenses/REG_02611.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dzl7mvhj";;;;;3017382;"Epistulae Léon le grand saint"
"REG_02613";"gahom";"REG. LAT. 139";"images_fixes|enluminures";"vatican";;"REG. LAT. 139";"1150/1199";"285X206";"Lettre ornée|Végétal|Anthropomorphe";"89V";"REG_02612";;;;"reginenses/REG_02612.tif|reginenses/REG_02613.tif";;;;;;;3017382;"Epistulae Léon le grand saint"
"REG_02615";"gahom";"REG. LAT. 139";"images_fixes|enluminures";"vatican";;"REG. LAT. 139";"1150/1199";"285X206";"Lettre ornée|Zoomorphe";"145V";"REG_02614";;;;"reginenses/REG_02614.tif|reginenses/REG_02615.tif";;;;;;;3017382;"Epistulae Léon le grand saint"
"REG_02618";"gahom";"REG. LAT. 141";"images_fixes|enluminures";"vatican";;"REG. LAT. 141";"0825/0849";"287X195";"Lettre ornée|Végétal";"1R";"REG_02617";;;;"reginenses/REG_02617.tif|reginenses/REG_02618.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dzl7mvhj";;;;;3017382;"Recueil / Regulae fusius tractatae / Regulae brevius tractatae Basilius"
"REG_02620";"gahom";"REG. LAT. 141";"images_fixes|enluminures";"vatican";;"REG. LAT. 141";"0840/0850";"287X195";"Lettre ornée|Végétal|Géométrique";"26V";"REG_02619";;;;"reginenses/REG_02619.tif|reginenses/REG_02620.tif";;;;;;;3017382;"Recueil / Regulae fusius tractatae / Regulae brevius tractatae Basilius"
"REG_02622";"gahom";"REG. LAT. 141";"images_fixes|enluminures";"vatican";;"REG. LAT. 141";804;"287X195";;"161R";"REG_02621";;;;"reginenses/REG_02621.tif|reginenses/REG_02622.tif";;;;;;;3017382;"Recueil / De ratione temporum fragment"
"REG_02624";"gahom";"REG. LAT. 141";"images_fixes|enluminures";"vatican";;"REG. LAT. 141";804;"287X195";;"161V_162";"REG_02623";;;;"reginenses/REG_02623.tif|reginenses/REG_02624.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-pfvwqfgm";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-brrjh38g";3017382;"Recueil / De ratione temporum fragment"
"REG_02626";"gahom";"REG. LAT. 141";"images_fixes|enluminures";"vatican";;"REG. LAT. 141";804;"287X195";;"163R";"REG_02625";;;;"reginenses/REG_02625.tif|reginenses/REG_02626.tif";;;;;;;3017382;"Recueil / De ratione temporum fragment"
"REG_02629";"gahom";"REG. LAT. 142";"images_fixes|enluminures";"vatican";;"REG. LAT. 142";1425;"295X192";"Lettre ornée|Végétal";"1R";"REG_02628";;;;"reginenses/REG_02628.tif|reginenses/REG_02629.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-wuq737iz";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-dtj9rugp";3176959;"Opera monastica Cassianus Johannes"
"REG_02631";"gahom";"REG. LAT. 142";"images_fixes|enluminures";"vatican";;"REG. LAT. 142";1425;"295X192";"Lettre ornée|Végétal";"81R";"REG_02630";;;;"reginenses/REG_02630.tif|reginenses/REG_02631.tif";;;;;;;3176959;"Opera monastica Cassianus Johannes"
"REG_02633";"gahom";"REG. LAT. 142";"images_fixes|enluminures";"vatican";;"REG. LAT. 142";1425;"295X192";"Lettre ornée|Végétal";"197R";"REG_02632";;;;"reginenses/REG_02632.tif|reginenses/REG_02633.tif";;;;;;;3176959;"Opera monastica Cassianus Johannes"
"REG_02636";"gahom";"REG. LAT. 143";"images_fixes|enluminures";"vatican";;"REG. LAT. 143";"0840/0850";"290X210";"Lettre ornée|Végétal|Zoomorphe";"1V";"REG_02635";;;;"reginenses/REG_02635.tif|reginenses/REG_02636.tif";;;;;;;3017382;"Scintillarum liber"
"REG_02638";"gahom";"REG. LAT. 143";"images_fixes|enluminures";"vatican";;"REG. LAT. 143";"0840/0850";"290X210";"Lettre ornée|Végétal|Géométrique";"2V";"REG_02637";;;;"reginenses/REG_02637.tif|reginenses/REG_02638.tif";;;;;;;3017382;"Scintillarum liber"
"REG_02640";"gahom";"REG. LAT. 143";"images_fixes|enluminures";"vatican";;"REG. LAT. 143";"0840/0850";"290X210";"Lettre ornée|Végétal";"20V";"REG_02639";;;;"reginenses/REG_02639.tif|reginenses/REG_02640.tif";;;;;;;3017382;"Scintillarum liber"
"REG_02642";"gahom";"REG. LAT. 143";"images_fixes|enluminures";"vatican";;"REG. LAT. 143";"0840/0850";"290X210";"Lettre ornée|Anthropomorphe";"42R";"REG_02641";;;;"reginenses/REG_02641.tif|reginenses/REG_02642.tif";;;;;;;3017382;"Scintillarum liber"
"REG_02645";"gahom";"REG. LAT. 145";"images_fixes|enluminures";"vatican";;"REG. LAT. 145";"1400/1499";"280X210";"Lettre ornée|Filigrane";"1R";"REG_02644";;;;"reginenses/REG_02644.tif|reginenses/REG_02645.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bqot6gte";;;;;2995916;"Recueil / Sermones Bernardus"
"REG_02647";"gahom";"REG. LAT. 145";"images_fixes|enluminures";"vatican";;"REG. LAT. 145";"1400/1499";"280X210";"Lettre ornée|Filigrane";"29R";"REG_02646";;;;"reginenses/REG_02646.tif|reginenses/REG_02647.tif";;;;;;;2995916;"Recueil / Vita s. Bernardi"
"REG_02650";"gahom";"REG. LAT. 148";"images_fixes|enluminures";"vatican";;"REG. LAT. 148";"1350/1360";"260X200";"Lettre ornée|Filigrane";"63V";"REG_02649";;;;"reginenses/REG_02649.tif|reginenses/REG_02650.tif";;;;;;;3175395;"Recueil / Variae Cassiodorus"
"REG_02654";"gahom";"REG. LAT. 148";"images_fixes|enluminures";"vatican";;"REG. LAT. 148";"1350/1360";"260X200";"Lettre ornée|Filigrane";"135R";"REG_02653|REG_02651";;;;"reginenses/REG_02651.tif|reginenses/REG_02652.tif|reginenses/REG_02653.tif|reginenses/REG_02654.tif";;;;;;;3175395;"Recueil de lettres / Epistula ad Raymundum Bernardus"
"REG_02659";"gahom";"REG. LAT. 149";"images_fixes|enluminures";"vatican";;"REG. LAT. 149";1434;"270X165";"Lettre historiée|Végétal";"1R";"REG_02656";;;;"reginenses/REG_02656.tif|reginenses/REG_02657.tif|reginenses/REG_02658.tif|reginenses/REG_02659.tif";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-bzub7jhc";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-9dakjs3w";3181928;"Divinae institutiones Lactantius"
"REG_02661";"gahom";"REG. LAT. 149";"images_fixes|enluminures";"vatican";;"REG. LAT. 149";1434;"270X165";"Lettre ornée|Filigrane";"5V";"REG_02660";;;;"reginenses/REG_02660.tif|reginenses/REG_02661.tif";;;;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-9n4ml4ur";;;3181928;"Divinae institutiones Lactantius"
"REG_02663";"gahom";"REG. LAT. 149";"images_fixes|enluminures";"vatican";;"REG. LAT. 149";1434;"270X165";"Lettre ornée|Végétal";"32V";"REG_02662";;;;"reginenses/REG_02662.tif|reginenses/REG_02663.tif";;;;;;;3181928;"Divinae institutiones Lactantius"
"REG_02665";"gahom";"REG. LAT. 149";"images_fixes|enluminures";"vatican";;"REG. LAT. 149";1434;"270X165";"Lettre ornée|Végétal";"180R";"REG_02664";;;;"reginenses/REG_02664.tif|reginenses/REG_02665.tif";;;;;;;3181928;"Divinae institutiones Lactantius"
"REG_02668";"gahom";"REG. LAT. 150";"images_fixes|enluminures";"vatican";;"REG. LAT. 150";"1150/1199";"186X135";"Lettre ornée|Végétal";"1R";"REG_02667";;;;"reginenses/REG_02667.tif|reginenses/REG_02668.tif";;;;;;;3017382;"Homiliae Johannes Chrysostomus Pseudo"
"REG_02670";"gahom";"REG. LAT. 150";"images_fixes|enluminures";"vatican";;"REG. LAT. 150";"1150/1199";"186X135";"Lettre ornée";"145R";"REG_02669";;;;"reginenses/REG_02669.tif|reginenses/REG_02670.tif";;;;;;;3017382;"Homiliae Johannes Chrysostomus Pseudo"
"REG_02672";"gahom";"REG. LAT. 150";"images_fixes|enluminures";"vatican";;"REG. LAT. 150";"1150/1199";"186X135";"Marge|Végétal";"145V";"REG_02671";;;;"reginenses/REG_02671.tif|reginenses/REG_02672.tif";;;;;;;3017382;"Homiliae Johannes Chrysostomus Pseudo"
"REG_02675";"gahom";"REG. LAT. 151";"images_fixes|enluminures";"vatican";;"REG. LAT. 151";"0868/0899";"190X130";"Marge|Zoomorphe";"2V";"REG_02674";;;;"reginenses/REG_02674.tif|reginenses/REG_02675.tif";;;;;;;2984114;"Contra graecorum opposita 4 Ratramnus Corbeiensis"
"REG_02677";"gahom";"REG. LAT. 151";"images_fixes|enluminures";"vatican";;"REG. LAT. 151";"0868/0899";"190X130";"Lettre ornée|Géométrique";"3V";"REG_02676";;;;"reginenses/REG_02676.tif|reginenses/REG_02677.tif";;"http://data.ehess.fr/thes/timel/medieval/doi:10.34817/tm-h4hkewwz";;;;;2984114;"Contra graecorum opposita 4 Ratramnus Corbeiensis"
"REG_02679";"gahom";"REG. LAT. 151";"images_fixes|enluminures";"vatican";;"REG. LAT. 151";"0868/0899";"190X130";"Lettre ornée|Végétal";"53V";"REG_02678";;;;"reginenses/REG_02678.tif|reginenses/REG_02679.tif";;;;;;;2984114;"Contra graecorum opposita 4 Ratramnus Corbeiensis"
"REG_02681";"gahom";"REG. LAT. 151";"images_fixes|enluminures";"vatican";;"REG. LAT. 151";"0868/0899";"190X130";"Lettre ornée|Végétal";"99R";"REG_02680";;;;"reginenses/REG_02680.tif|reginenses/REG_02681.tif";;;;;;;2984114;"Contra graecorum opposita 4 Ratramnus Corbeiensis"
"REG_02684";"gahom";"REG. LAT. 152";"images_fixes|enluminures";"vatican";;"REG. LAT. 152";"1240/1259";"186X145";"Lettre ornée|Végétal";"5V";"REG_02683";;;;"reginenses/REG_02683.tif|reginenses/REG_02684.tif";;;;;;;3017382;"Paenitentialis liber Bartholomaeus Anglicus"
"REG_02687";"gahom";"REG. LAT. 153";"images_fixes|enluminures";"vatican";;"REG. LAT. 153";"1300/1399";"178X115";"Lettre ornée|Végétal";"13R";"REG_02686";;;;"reginenses/REG_02686.tif|reginenses/REG_02687.tif";;;;;;;2985229;"Breviarium Senonense"
"REG_02689";"gahom";"REG. LAT. 153";"images_fixes|enluminures";"vatican";;"REG. LAT. 153";"1300/1399";"178X115";"Lettre ornée|Végétal";"84V";"REG_02688";;;;"reginenses/REG_02688.tif|reginenses/REG_02689.tif";;;;;;;2985229;"Breviarium Senonense"
"REG_02692";"gahom";"REG. LAT. 154";"images_fixes|enluminures";"vatican";;"REG. LAT. 154";"1200/1399";"176X136";"Lettre ornée|Filigrane";"139V";"REG_02691";;;;"reginenses/REG_02691.tif|reginenses/REG_02692.tif";;;;;;;2980916;"Tractatus de tribus dietis"
"REG_02695";"gahom";"REG. LAT. 155";"images_fixes|enluminures";"vatican";;"REG. LAT. 155";1387;"181X130";"Lettre ornée|Filigrane";"1R";"REG_02694";;;;"reginenses/REG_02694.tif|reginenses/REG_02695.tif";;;;;;;2980916;"Kalendarium / Astronomicae tabulae Johannes Somer"
